"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221019","7호선","강남구청","19097","21238","20221022"
"20221019","7호선","건대입구","14139","14624","20221022"
"20221019","7호선","고속터미널","16208","14358","20221022"
"20221019","7호선","공릉(서울과학기술대)","13386","13228","20221022"
"20221019","7호선","광명사거리","23181","22541","20221022"
"20221019","7호선","군자(능동)","16390","13039","20221022"
"20221019","7호선","남구로","17105","18042","20221022"
"20221019","7호선","남성","12662","11773","20221022"
"20221019","7호선","내방","16765","17081","20221022"
"20221019","7호선","노원","21050","22418","20221022"
"20221019","7호선","논현","20751","21488","20221022"
"20221019","7호선","대림(구로구청)","8592","8793","20221022"
"20221019","7호선","도봉산","10829","12164","20221022"
"20221019","7호선","뚝섬유원지","9152","8919","20221022"
"20221019","7호선","마들","14432","13499","20221022"
"20221019","7호선","먹골","11006","10751","20221022"
"20221019","7호선","면목","17472","17126","20221022"
"20221019","7호선","반포","6809","6672","20221022"
"20221019","7호선","보라매","8342","8514","20221022"
"20221019","7호선","사가정","17635","17540","20221022"
"20221019","7호선","상도","13418","13244","20221022"
"20221019","7호선","상봉(시외버스터미널)","18137","17178","20221022"
"20221019","7호선","수락산","13911","13723","20221022"
"20221019","7호선","숭실대입구(살피재)","17295","17341","20221022"
"20221019","7호선","신대방삼거리","16950","15992","20221022"
"20221019","7호선","신풍","12979","12335","20221022"
"20221019","7호선","어린이대공원(세종대)","19378","19988","20221022"
"20221019","7호선","온수(성공회대입구)","12337","11541","20221022"
"20221019","7호선","용마산(용마폭포공원)","6625","6473","20221022"
"20221019","7호선","이수","17556","16747","20221022"
"20221019","7호선","장승배기","10127","9953","20221022"
"20221019","7호선","장암","2652","1015","20221022"
"20221019","7호선","중계","16469","15058","20221022"
"20221019","7호선","중곡","12298","11369","20221022"
"20221019","7호선","중화","11643","11555","20221022"
"20221019","7호선","천왕","13093","12508","20221022"
"20221019","7호선","철산","23654","24045","20221022"
"20221019","7호선","청담","22633","25132","20221022"
"20221019","7호선","태릉입구","10232","9711","20221022"
"20221019","7호선","하계","20464","19482","20221022"
"20221019","7호선","학동","27043","29148","20221022"
